address_id,customer_id,street,city,state,country,zip_code,type
3940,2919,0030 Edward Vista Suite 257,Michellefort,Rhode Island,United States,84150,billing
3941,2920,187 Brian Ways,Williamsberg,Iowa,Germany,75212,shipping
3942,2920,87632 Amber Throughway Suite 027,East Justin,Kansas,Saudi Arabia,70613,shipping
3943,2921,7922 Mitchell Brook Apt. 546,West Paulbury,Indiana,France,43031,shipping
3944,2922,0316 Greg Oval,Jeanberg,Nevada,United States,50837,billing
3945,2922,54426 Nguyen Island Suite 406,Port Justin,Rhode Island,Saudi Arabia,07341,shipping
3946,2923,11577 Kline Viaduct Apt. 761,Lake Robertstad,New Mexico,United Kingdom,51433,billing
3947,2924,675 Rachel Circle Suite 223,North Jefferymouth,Tennessee,China,67193,billing
3948,2924,7154 Gross Springs,Garnerstad,Maryland,Canada,26435,shipping
3949,2925,304 Tina Island Suite 440,Robertfort,Illinois,United States,04592,billing
3950,2926,497 Angela Fords,West Kathleen,Pennsylvania,Egypt,87351,shipping
3951,2927,9479 Scott Ports,East Jessicashire,Connecticut,Australia,16039,shipping
3952,2928,5250 Velez Prairie Suite 723,West Robert,Minnesota,Canada,59133,billing
3953,2928,18376 Thomas Cliff Suite 112,East Andrewchester,Delaware,United States,03421,billing
3954,2928,50151 Hawkins Estates Suite 072,Arthurberg,South Dakota,United States,13308,shipping
3955,2929,0703 Jennifer Vista Apt. 555,Perryview,Alabama,France,59803,shipping
3956,2929,432 Alfred Ramp,Port Dawnberg,Illinois,Germany,97799,billing
3957,2930,90518 Smith Flat Apt. 361,Joycehaven,Wisconsin,France,61331,billing
3958,2931,6770 Moore Inlet,Johnland,Michigan,Egypt,81232,billing
3959,2932,8796 Mathis Tunnel,West Matthew,Vermont,Germany,46486,billing
3960,2932,03982 Howe Court Suite 014,Smithfort,Montana,Brazil,46761,billing
3961,2932,0385 Stuart Terrace,Donaldport,Indiana,Brazil,67224,billing
3962,2933,9147 Michael Lodge,Port Ericmouth,Mississippi,United Kingdom,75867,shipping
3963,2934,7308 Williams Wells Suite 918,North Kenneth,Oregon,Brazil,10661,shipping
3964,2934,7615 Hodge Summit Apt. 594,South Markburgh,Alabama,India,93514,shipping
3965,2935,4956 Christopher Overpass Apt. 524,Lake Evanport,Florida,Canada,00585,billing
3966,2935,35064 Gross Mission Apt. 053,North Monique,Nebraska,France,82455,shipping
3967,2936,30790 Haynes Vista,North William,Utah,India,99434,shipping
3968,2936,23517 Andrew Crossroad Suite 783,Williamberg,New Mexico,Egypt,20783,billing
3969,2937,2102 Isabella Alley,West Jessicafort,Maine,India,36552,billing
3970,2938,729 Shelton Locks Suite 058,West Benjamin,Kansas,China,65155,billing
3971,2939,338 Alyssa Trail Apt. 597,West Tyler,Nevada,Germany,50067,billing
3972,2940,6504 Hannah Streets Suite 161,Justinstad,Wisconsin,France,42358,billing
3973,2941,12607 Hunter Forge Suite 341,Port William,Maryland,Saudi Arabia,53623,shipping
3974,2942,16408 Victor Pine Suite 887,Christinechester,Massachusetts,Germany,42552,shipping
3975,2942,722 Christina Canyon,Brandonview,South Dakota,India,97883,billing
3976,2943,42198 Johnny Overpass Apt. 515,Karenberg,Virginia,UAE,96500,billing
3977,2944,152 John Island Apt. 000,Williamstad,Vermont,France,69748,shipping
3978,2945,450 Kevin Square Suite 653,Jamesfurt,Hawaii,Canada,11125,billing
3979,2945,0221 Benjamin Plaza,Lorimouth,New Mexico,Egypt,08089,shipping
3980,2946,99899 Hudson Street,Port Jasonburgh,Iowa,Germany,67925,billing
3981,2946,10862 Smith Drive Apt. 356,Nicolemouth,Connecticut,UAE,32728,shipping
3982,2947,2237 Stephanie Walk,Riveraside,Arizona,Canada,25404,billing
3983,2947,534 James Estates Apt. 218,Justinmouth,South Carolina,Australia,22037,billing
3984,2948,201 Carter Harbor,Cohenborough,New Mexico,Brazil,47741,billing
3985,2949,72889 Anthony Run Suite 173,East Meganton,Idaho,Canada,57975,shipping
3986,2950,28031 Sandra Circle,Port Deniseshire,Illinois,Canada,01585,billing
3987,2951,091 Alexa Light,Carpenterbury,Hawaii,United States,19895,billing
3988,2951,23883 Brian Orchard,Trevorburgh,California,France,48192,shipping
3989,2952,5239 Calhoun Terrace,Walterport,New York,Germany,24234,shipping
3990,2953,5730 Carr Dale Apt. 540,Wandafort,Connecticut,Canada,37115,shipping
3991,2954,39303 Adam Ridge,Matthewborough,Vermont,United Kingdom,84275,billing
3992,2955,2959 Cassie Street Suite 347,North Anthony,Nevada,Brazil,69824,billing
3993,2956,725 Schmitt Mews,Lake Jamesmouth,Ohio,United Kingdom,28645,billing
3994,2957,563 Burgess Corners Suite 636,East Markland,Michigan,Egypt,11120,billing
3995,2958,4727 Jackson Mountains Apt. 523,Danieltown,Michigan,Brazil,71746,billing
3996,2959,3341 White Bypass,Josephfurt,Ohio,Canada,37022,billing
3997,2960,71172 Moore Burg Suite 865,Robinhaven,Pennsylvania,Egypt,83555,shipping
3998,2961,11897 Ashley Manors,Gabrielstad,Indiana,France,98749,shipping
3999,2962,530 Roger Mission Suite 532,West Suzanne,Oregon,United States,03716,shipping
4000,2962,1329 Wright Run Suite 773,East Moniquehaven,Nebraska,China,88614,billing
4001,2962,83197 Emily Meadows,Port Benjaminton,Colorado,Brazil,48317,shipping
4002,2963,18302 Hatfield Common,West Catherine,North Dakota,Germany,55262,billing
4003,2964,6716 Morris Prairie,North Johnville,Delaware,Egypt,83146,billing
4004,2965,8829 Jerry Island,South Gabriel,Maryland,Saudi Arabia,52460,shipping
4005,2965,725 Miller Turnpike,Alexanderborough,Alaska,UAE,04126,billing
4006,2966,82435 Gary Glens Suite 519,North Ashleybury,Indiana,Brazil,18758,billing
4007,2967,42731 Jessica Fields,Schaeferville,Georgia,France,10260,billing
4008,2968,59922 Lisa Garden,South Timothyport,Idaho,UAE,08975,billing
4009,2968,4810 Allen Drives,South Kenneth,Vermont,Saudi Arabia,30106,shipping
4010,2969,4902 Bryan Burg,Fredhaven,California,United Kingdom,68506,billing
4011,2970,41838 Kayla Fields,West Jamesmouth,Oklahoma,United States,05016,billing
4012,2970,62035 Garcia Ports Apt. 912,Floresland,Arizona,Saudi Arabia,68356,shipping
4013,2971,750 Robert Meadow Apt. 080,Russellmouth,Alabama,Canada,80973,billing
4014,2972,2606 Johnny Manor Apt. 585,Port Pennyfurt,Wisconsin,Australia,62821,shipping
4015,2973,62736 Todd Locks Suite 396,Castilloview,Michigan,United States,44973,shipping
4016,2974,5045 Yates Canyon Suite 793,North Sara,Louisiana,Canada,64542,billing
4017,2974,23602 Stacey Highway,Karenport,Louisiana,Canada,37210,billing
4018,2975,2133 Debbie Drive Apt. 410,Kochton,Colorado,France,06462,billing
4019,2976,1202 Richard Villages Suite 934,Lake Troyview,Mississippi,UAE,18650,shipping
4020,2977,5177 Kathleen Manors Apt. 663,Port Jefferyfurt,Alaska,Canada,36094,billing
4021,2977,74792 Gina Mission Suite 597,Reginaton,Illinois,Egypt,92367,shipping
4022,2977,61012 Wood Courts Apt. 983,Port Tara,Minnesota,Canada,07839,shipping
4023,2978,9283 Carol Drives,West Madison,California,Germany,77998,shipping
4024,2979,1070 Andrea Points Suite 494,Katherinestad,Oregon,Canada,01809,billing
4025,2980,548 Price Plaza Suite 058,West Juliehaven,Rhode Island,United States,44442,shipping
4026,2980,27675 Martha Way,New Shelbyshire,Minnesota,China,82712,billing
4027,2981,9927 Jones Field,Lesliemouth,West Virginia,United States,66739,shipping
4028,2982,19743 Huynh Street,North Abigail,Oregon,Australia,94268,billing
4029,2982,2594 Garcia Harbor Apt. 185,Baileyview,Louisiana,Brazil,35827,shipping
4030,2983,767 Lopez Gateway,South Ashley,New Hampshire,UAE,43497,shipping
4031,2984,15189 Wanda Creek Apt. 923,Carlton,Virginia,France,64847,shipping
4032,2985,2356 Wendy Knolls Suite 874,Austintown,New Mexico,Germany,93439,shipping
4033,2986,190 Walker Isle,Port Jeffreyside,Idaho,India,65074,billing
4034,2986,487 Livingston Isle,East Williamville,Washington,United Kingdom,76066,billing
4035,2987,9285 Samantha Plaza,Port Michael,Arizona,Canada,03504,shipping
4036,2988,013 Alvarez Burg,Escobarview,Minnesota,United States,95578,shipping
4037,2989,09598 Guzman Flat Apt. 830,Lake Amanda,Rhode Island,Germany,21812,billing
4038,2990,75305 Hunt Turnpike,Donaldton,Rhode Island,United Kingdom,68156,shipping
4039,2991,744 Gutierrez Extension,West Jeffrey,Maine,Brazil,35458,billing
4040,2991,8849 Garrett Flat Suite 098,West Antoniochester,Idaho,France,86084,billing
4041,2991,94892 Jose Forges,New Debbie,Arkansas,France,39888,shipping
4042,2992,3899 Joseph Fork Apt. 644,New Shannonville,Vermont,UAE,61945,shipping
4043,2993,47614 Edwards Estate,Olsonport,North Carolina,Brazil,09599,shipping
4044,2994,5173 David Meadows Suite 838,East Williamberg,Pennsylvania,United States,11879,shipping
4045,2995,49241 Jones Trafficway Suite 536,West Wayne,New Mexico,Germany,94148,billing
4046,2996,3254 Kelly Underpass Apt. 488,Catherineton,Illinois,Egypt,21143,shipping
4047,2996,82706 Brenda Viaduct Apt. 637,Marissaview,Rhode Island,Australia,05886,shipping
4048,2997,05291 John Walks Apt. 988,Katiechester,South Dakota,Australia,98471,shipping
4049,2997,161 Mcpherson Cliffs Suite 493,Donaldsonside,Wyoming,United States,89568,billing
4050,2998,94349 Justin Island Suite 542,Abigailshire,Alabama,Canada,99864,billing
4051,2998,5288 Smith Course Apt. 996,West Derrick,North Carolina,Saudi Arabia,39923,billing
4052,2999,57786 Kathryn Terrace,Beardville,Massachusetts,Australia,55123,billing
4053,3000,9647 Brian Overpass Apt. 186,West Cody,Arizona,Australia,10206,billing
4054,3001,07242 Brandi Lights Apt. 522,North Brandon,Texas,UAE,35531,shipping
4055,3002,83388 Smith Tunnel,Kathymouth,Texas,Egypt,23848,shipping
4056,3003,25883 Troy Roads,Rhodesview,Utah,China,43858,shipping
4057,3004,7575 Lisa Village,West Timothy,North Carolina,UAE,51957,billing
4058,3005,51572 Johnson Shore,Smithfurt,New York,Germany,35080,shipping
4059,3006,825 Tonya Causeway Apt. 479,West Joshuamouth,Hawaii,Egypt,78203,billing
4060,3007,598 Kelly Fords Suite 538,Walkerland,Maryland,China,18119,billing
4061,3007,321 Kenneth Crest Apt. 134,Marilynborough,Arizona,Saudi Arabia,72163,shipping
4062,3007,9735 Savage Roads Suite 456,Hamptonhaven,Florida,India,42149,billing
4063,3008,0740 Joseph Track Apt. 273,New Alexandrafort,Louisiana,China,39392,billing
4064,3009,08108 Lorraine Shores,New Denisefort,Pennsylvania,Egypt,39841,billing
4065,3010,24097 Shelley Tunnel,Connieville,Wisconsin,Germany,12255,billing
4066,3011,98153 Jessica Landing,Allisonside,Wisconsin,Saudi Arabia,70078,shipping
4067,3012,9221 Ramos Lane,New Pamela,Kentucky,Brazil,42028,shipping
4068,3013,4788 Laurie Light Apt. 361,North Jeremy,Massachusetts,Germany,90228,billing
4069,3014,171 Roy Way Suite 845,Raymondtown,New Mexico,China,10839,shipping
4070,3015,856 Kimberly Causeway Suite 260,Kellyfurt,Illinois,United States,38126,billing
4071,3015,402 Curtis Mountains,Port Seanview,Georgia,France,19067,billing
4072,3016,404 Nancy Turnpike Apt. 005,West Richardmouth,Arizona,Saudi Arabia,61736,billing
4073,3016,26298 Gonzalez Ford,Jacksonmouth,New York,France,62822,billing
4074,3017,796 Taylor Hill,East Eric,Ohio,Brazil,26041,billing
4075,3018,828 Martin Row,Ellenland,Maine,Germany,66701,shipping
4076,3019,05046 Julie Dale,Bryanmouth,Illinois,Egypt,11420,billing
4077,3020,424 Marcus Island,Markside,Alabama,France,23471,shipping
4078,3021,846 Stephanie Track Apt. 169,New Shannon,Maryland,Australia,63639,billing
4079,3022,69311 Cruz Drive Suite 533,Washingtonmouth,Louisiana,Brazil,81621,billing
4080,3022,922 Cody Drive Apt. 434,South Matthewstad,Alabama,Australia,32450,billing
4081,3023,8953 Carter Fork Apt. 703,Dannyside,Rhode Island,China,62741,billing
4082,3024,79584 Christopher Pine Suite 025,East Travis,Kentucky,Brazil,19532,shipping
4083,3025,952 Michelle Light,Webbmouth,Indiana,United Kingdom,81078,shipping
4084,3026,68477 Brian Forge,Brownville,Michigan,Germany,46873,shipping
4085,3027,5845 Edward Turnpike,Shannonbury,Nebraska,Saudi Arabia,74254,shipping
4086,3028,31748 Mary Square Suite 904,Obrientown,Florida,France,69195,billing
4087,3029,47832 Leonard Plaza,Ericton,Arkansas,Australia,80602,shipping
4088,3029,3835 Kathy Manors Suite 398,Carterland,Rhode Island,Egypt,58991,billing
4089,3030,4874 Woodard Rue Suite 920,Cobbton,Rhode Island,Egypt,07932,billing
4090,3030,89147 Spencer Keys Suite 850,West Joseph,Alabama,Australia,32020,billing
4091,3031,7047 Thompson Mountains,Port Peter,Texas,United Kingdom,08361,shipping
4092,3032,730 Martha Village Apt. 706,Nancyview,Nevada,UAE,91069,billing
4093,3033,74306 John Well Suite 597,Johnathantown,Rhode Island,France,28636,billing
4094,3034,886 Price Villages,New Jimmouth,Alaska,Brazil,73756,billing
4095,3035,952 Buchanan Course,Natashafort,South Carolina,Brazil,42892,shipping
4096,3036,61338 Gibson Green Apt. 056,Stevenland,Wisconsin,United Kingdom,14917,shipping
4097,3036,83200 Amy Ford Suite 723,New Karenfurt,Ohio,United States,32994,billing
4098,3037,98088 Pacheco Wells Apt. 147,West Lindafurt,Tennessee,UAE,22192,shipping
4099,3038,0790 Tucker Plaza Suite 610,East Keithmouth,Iowa,Brazil,17386,billing
4100,3039,7335 Harrison Lock,Johnsonberg,Alabama,United States,66079,billing
4101,3040,6701 Brandon Manors,New Shannonchester,Nevada,Germany,58734,billing
4102,3040,321 John Canyon,Heidimouth,Alaska,United States,84662,shipping
4103,3041,79196 Jody Manors Apt. 574,Anitabury,South Dakota,UAE,94342,shipping
4104,3042,41638 Juan Cliffs Apt. 539,South Patricia,Utah,Australia,53388,shipping
4105,3042,26459 Adkins Rapids Suite 510,Christophertown,Iowa,Australia,70394,shipping
4106,3042,0088 Malone Heights,Anthonytown,Rhode Island,Germany,31814,billing
4107,3043,181 Moore Burg Suite 973,North Alexandermouth,New York,Brazil,19159,billing
4108,3044,0014 Scott Turnpike,Veronicaton,Michigan,France,33842,billing
4109,3045,58111 Martinez Locks,Cynthiastad,Wyoming,France,11319,shipping
4110,3046,19068 Brian Knolls Apt. 578,Lake Paulton,Arizona,United Kingdom,49489,billing
4111,3047,138 Jennifer Point Apt. 583,South Michael,South Carolina,Egypt,92854,shipping
4112,3047,728 Robinson Pike,West Ruthberg,Nebraska,France,20903,billing
4113,3048,06052 Williams Forge,New Oliviachester,Virginia,Germany,49652,billing
4114,3049,351 Galloway Mountain Apt. 186,Chaseport,New Mexico,Canada,70002,shipping
4115,3050,798 Michael Common Suite 703,East Stevenmouth,North Dakota,Brazil,87039,shipping
4116,3051,04263 Martin Vista Suite 666,Parkmouth,California,Australia,46660,billing
4117,3052,2094 Lisa Squares,South Sheilahaven,Mississippi,Germany,19132,shipping
4118,3053,3181 Poole Orchard Apt. 539,East Stephanie,Maine,India,50134,shipping
4119,3054,96150 Michael Fords,Haileyton,California,Egypt,49775,shipping
4120,3055,175 Stout Locks Apt. 557,Ayersstad,Georgia,France,67255,billing
4121,3056,7283 Jennifer Center Suite 154,Anthonyfurt,New Mexico,Saudi Arabia,85277,billing
4122,3056,95441 Brent Neck Suite 681,Cathymouth,Nevada,Saudi Arabia,32752,shipping
4123,3056,87534 Ramirez Centers Apt. 787,Hallville,Hawaii,Canada,32568,billing
4124,3057,317 Marie Road Apt. 565,Kristihaven,Washington,Saudi Arabia,59052,billing
4125,3058,11762 Wilson Cape,Bakerport,Maine,Canada,74360,shipping
4126,3059,84190 Hall Mountain,Fuentesburgh,Alabama,Saudi Arabia,55669,billing
4127,3059,17443 Edwards Estate,South Carol,Indiana,Canada,74596,shipping
4128,3060,877 Andrews Ports,North Daniel,Iowa,Australia,11263,shipping
4129,3061,0163 Bobby Garden,Port Beth,Indiana,United States,86097,shipping
4130,3062,19758 Heather Walk Suite 175,Brownburgh,Rhode Island,China,69534,shipping
4131,3063,78178 Jeremy Flats Suite 527,Timothybury,Wisconsin,China,41577,shipping
4132,3064,85664 Lauren Cove Apt. 067,Lake Edwardmouth,Nebraska,Australia,13730,billing
4133,3064,3119 Roger Pike,Buckside,Missouri,Canada,74918,billing
4134,3065,3220 Diana Haven Apt. 521,North Melissa,Iowa,Egypt,85509,billing
4135,3066,37624 Daniel Flat,West Jacobside,North Dakota,Australia,94520,shipping
4136,3067,4392 Kayla Center,East Elizabeth,Maine,UAE,35531,shipping
4137,3067,70981 David Dale,Taylorbury,Missouri,United States,37307,billing
4138,3067,08559 Ronald Mountain Apt. 956,Robinsonhaven,Alaska,Brazil,96087,shipping
4139,3068,4371 Tyler Avenue Apt. 168,Jamestown,Utah,France,51919,shipping
4140,3069,365 Ball Station Suite 689,East Melanie,Nevada,China,80864,billing
4141,3069,19511 Fisher Dale Suite 727,Glorialand,California,Germany,76065,billing
4142,3070,4594 Courtney Knolls,Scottside,South Dakota,UAE,14543,billing
4143,3071,4282 Miranda Ports,Port Sabrina,Indiana,Germany,02036,billing
4144,3071,974 Oscar Loaf Suite 586,Alexanderport,California,Germany,22572,billing
4145,3072,243 Mills Mount Suite 404,North Corychester,New Jersey,France,87197,billing
4146,3072,48819 Daniel Cliffs,Lindaton,Delaware,Germany,82697,billing
4147,3073,210 Cruz Drive Apt. 922,Christopherside,South Carolina,United States,94364,billing
4148,3074,032 Michelle Ways Apt. 304,South Sarahfort,Illinois,UAE,65407,shipping
4149,3075,037 Smith Mountain Apt. 853,East Aaron,Missouri,United Kingdom,01468,billing
4150,3075,691 Craig Point,Lake Jennifer,Pennsylvania,France,82687,billing
4151,3076,86110 Mays Freeway Suite 561,Herreratown,Louisiana,India,88448,billing
4152,3077,26687 Brian Mountains Apt. 639,New Haroldton,New York,Saudi Arabia,68999,shipping
4153,3077,996 Sloan Haven Apt. 568,New Heather,Tennessee,Australia,55761,billing
4154,3077,82149 Caldwell Dam,Robertschester,California,Brazil,46700,billing
4155,3078,8565 Jamie Extension Apt. 097,Cummingshaven,Colorado,India,10582,billing
4156,3078,95401 Michael Cove,Leemouth,Rhode Island,Australia,79377,billing
4157,3079,74844 Johnson Centers,West Jerry,Alabama,Brazil,34230,shipping
4158,3080,500 Riley Trail Suite 516,Joshuaport,Oklahoma,UAE,51873,shipping
4159,3081,13010 Samantha Summit,South Alishabury,Vermont,Brazil,90146,shipping
4160,3082,46934 Maria Row,Alyssaburgh,Iowa,Saudi Arabia,58085,shipping
4161,3083,5651 Bond Springs Apt. 689,Gardnerborough,Kansas,UAE,69537,shipping
4162,3084,6433 Jacob Gardens,Petersenstad,Virginia,Germany,56740,shipping
4163,3085,12425 Frank Manors,New Gina,Kansas,India,75281,shipping
4164,3086,1237 Hernandez Streets Suite 547,Jonesview,Oregon,Canada,31101,shipping
4165,3086,6523 Salazar Keys,Brennanville,Oklahoma,India,90023,billing
4166,3087,235 Hughes Overpass Apt. 090,East Robert,Nevada,Brazil,71290,shipping
4167,3087,241 Olivia Corner Suite 085,Lake Davidland,Oklahoma,Germany,49076,billing
4168,3088,5314 Heather Points Apt. 991,Turnermouth,New Jersey,China,02729,billing
4169,3089,48500 Gregory Mountain,Thomasborough,Missouri,India,97155,billing
4170,3089,4359 Dodson Island,Williamsside,Georgia,United States,64113,shipping
4171,3090,46998 Nicole Roads,West Michelleton,Delaware,Egypt,36350,shipping
4172,3091,02971 Garcia Walk,Tylerburgh,Minnesota,United Kingdom,34722,billing
4173,3092,385 Miles Freeway Apt. 790,Sullivanport,Missouri,United Kingdom,69341,shipping
4174,3093,21443 Gonzales Valley,Andersonborough,Maryland,Egypt,98530,shipping
4175,3093,0972 Cynthia Prairie Suite 934,North Jennifer,Minnesota,United Kingdom,69436,billing
4176,3094,1493 Justin Meadows Suite 888,Lake Garyberg,North Dakota,Saudi Arabia,44267,billing
4177,3094,58022 Larson Bridge Apt. 060,South Seanfurt,Georgia,Germany,35412,billing
4178,3094,9870 Burke Mountain,Thomasfort,Maryland,Germany,17341,billing
